name,type,lat,lon
MEDERSATOU FIRDAOUSSOU GUIFFI,school,14.9119696,-10.8424661
DIONGAGA [2ème C],school,15.0755537,-10.8793966
NOUR ISLAMIYA DIONGAGA ([2ème C]),school,15.0755385,-10.8793973
Gaston Dofinibé Traoré,school,12.593925,-8.0152233
Moderne Dembelé,school,12.5955048,-8.0156546
Teriya,school,12.5996599,-8.0176783
Éducateur,school,12.5958786,-8.0251083
Arc-en-ciel,school,12.5942497,-8.0297632
Baobab,school,12.5955534,-8.0297165
Yelekebougou [1er C],school,12.9740869,-8.0424523
SEGUE,school,14.10375,-8.0372167
Unnamed School,school,15.3749491,-11.4750946
NAYE PEULH,school,14.3716557,-12.1209146
Kanton,school,10.6022039,-5.9094166
Kalifa Diassa ASC,school,10.6449158,-5.5417655
Complexe Scolaire Wassa,school,12.6014483,-7.9865233
Médersa Al Kawsar,school,12.6052967,-7.98554
Unnamed School,school,12.6049747,-7.9857216
Complexe scolaire Mary Saint Clair,school,12.6296311,-8.0303413
Franco-Arabe Niéta Sira et préscolaires,school,12.5938253,-8.0219288
Complexe scolaire Dunia,school,12.59734,-8.0206414
Mamadou Dembelé,school,12.5968781,-8.02666
La promesse,school,12.603055,-8.0280704
Maternelle et Primaires les Rabats,school,12.6027298,-8.024333
Préscolaires les espoirs des parents,school,12.6009998,-8.0328646
Lycée BaNassou,school,12.6364853,-8.038929
Lycée Samba Soumaré,school,12.636075,-8.043975
HOREGNIWA,school,14.9388833,-11.6866333
KEROUANE [1er C].;KEROUANE [2ème C].,school,14.3283902,-11.2630044
École primaire de Néma,school,14.9765333,-11.10015
KAMATINGUE,school,15.0846324,-7.9828479
SIRAMANE PEULH,school,15.2166907,-8.0493147
NIAGNELA-DIAFOUNOU,school,15.0873601,-10.8674316
GAKHE FILY ET LEE SARAKOLE,school,15.14205,-10.8728833
KARDIDI,school,15.1833833,-10.9701833
DOUENTZA A,school,15.00177,-2.95375
DOUENTZA B,school,15.00212,-2.95212
DOUENTZA [2ème C] III,school,15.00239,-2.95409
DOUENTZA ''G'',school,15.00065,-2.95366
École Coréenne,school,12.5912545,-8.0273615
TAHIROU CISSE 1er Cycle,school,14.45648,-4.91382
Groupe scolaire Amadjan Traoré,school,13.4069635,-6.3014897
SONKY,school,13.7101934,-9.97052
Unnamed School,college,12.6279456,-8.0355898
ESIAU-MALI,college,12.6509424,-8.0145854
ÉCOLE HOREGNIWA,college,14.93821,-11.6840883
TIEFINGBOUGOU,school,15.0318688,-8.2035168
Ecole primaire,school,14.1188576,-2.1172123
NAFADJI SEFETO [2ème C],school,14.0285176,-10.1450661
École Siramisse,school,14.0628525,-10.0652488
École Sougouba,school,13.7315276,-4.8817372
Unnamed School,school,16.3918501,-3.3096897
École Dialakoro,school,13.0172387,-7.7592948
BIRAFARA,school,13.9415742,-10.3443304
École Seribougou,school,13.0699055,-7.5425948
École Sirable,school,13.0818608,-7.5293989
Groupe Fondamental Plateau II,school,12.9254353,-7.6482676
Ecole d'ANAGADIA,school,14.3567041,-2.9346639
Tiémoko Sangaré,school,12.64993,-8.0109717
Groupe Scolaire Dravéla,school,12.6437321,-8.0050135
Groupe Scolaire Wolofobougou,school,12.6495304,-8.010478
École Gouenzena,school,13.5281342,-7.9883718
École Koroma,school,13.3475833,-7.5557667
École Katiola (Sirakorola),school,13.3547156,-7.5783506
Unnamed School,school,14.2212794,-5.9771255
Ismaëla Diawara,school,12.6516983,-7.9832483
Complexe Scolaire Madala Kouma,school,12.6453783,-7.9806983
Unnamed School,school,12.6306134,-7.9207726
École primaire de Mahina,school,14.8295833,-11.10625
DOUABOUGOU,school,14.2183833,-7.9829
SABOUGOU,school,14.9854159,-7.5514484
École Kalankoulou,school,13.2745667,-7.5920833
Lycée yaya Ballo,school,11.8596547,-6.0173428
MAYODAN,school,13.9722618,-10.3358584
Complexe Scolaire INEMA,college,12.65274,-7.984465
Jardin d'enfant Olympe Africa,kindergarten,12.5926583,-7.946822
Unnamed School,school,15.0261175,0.7536267
2 cycle de Kalakè,school,12.9630059,-6.8547432
Ecole primaire de Birgondogo,school,13.6330191,-2.8581324
Ecole de Nampossela,school,12.3328852,-5.3450793
MADINA (KONTELA),school,14.0664913,-10.3841507
Unnamed School,school,12.6008745,-7.8426
DIABOUGOU,school,14.0591364,-10.4110057
GOUMIRA,school,14.0845079,-10.3851477
GASSAMBARO,school,15.3743678,-8.2883666
KARANGUIMBE,school,15.2990574,-8.2996728
Ecole de Irebane,school,14.6681674,-3.1068264
Ecole de Bamba,school,14.6460472,-3.1117106
Médersa Franco arabe,school,12.5856,-7.984105
Lycée Abba Cissé,school,16.7623622,-3.0108543
Ecole ABBA Cissé Primaire,school,16.7629214,-3.010596
Lycée Franco-Arabe,school,16.7718348,-3.0041062
EPP Lougouani,school,10.1990333,-6.12075
GOUNDARA,school,14.0375456,-10.3672273
GOUNDARA SC,school,14.0372503,-10.3674295
TOUNGAKOURA,school,14.0433858,-10.4250886
Ecole de Santé Rougouyatou Diallo,school,12.6450831,-8.0341468
Medersa,school,14.5936267,-11.8090864
Complexe scolaire hadja assitan,school,12.5802325,-7.9657604
Ecole privée honronia,school,12.5862796,-7.9729374
Ecom Modji,school,14.8798333,-11.1033
Institut des Hautes Etudes en Management,college,12.6284586,-8.0335634
Ecole de Santé Bouctou,college,12.6051338,-8.0475154
Unnamed School,school,12.586436,-7.9722591
Ecole privée,school,12.5924515,-7.9796617
Kayira,school,12.595132,-7.9870351
Ecole de santé farouk,school,12.586433,-7.9729445
Franco- Arabe,school,12.5940106,-7.9868681
école teneman samake,school,12.5864387,-7.9723652
AEBRD CAP FALADIE,school,12.5722218,-7.9604284
Trainis Formation Professionnel continue,school,12.6283496,-8.0308951
Ecole primaire de Nénébouro,school,13.8903331,-2.8283519
MANTHIONGA,school,15.4670305,-8.126178
Groupe scolaire Konodimini,school,13.3231191,-6.4220285
KOLLE,school,12.2318833,-8.2427833
KOTERA [2ème C].,school,14.7592748,-12.1785499
TOMBINASSOU,school,14.0906678,-10.3163944
CHEDEM TAMBA,school,15.2444676,-7.8460932
KOUSSY,school,15.2330592,-7.900865
École primaire de fadou kounda,school,11.944267,-11.2091109
OURO MODY,school,15.135971,-7.8186612
École de Moulkeratt Maure,school,15.3037245,-7.755571
Ecole Fondamentale 1er cycle Kazangansso,school,13.0489426,-5.5693683
Oumar Bagna Touré I,school,16.2615082,-3.3957687
Ecole Barikobé,school,16.251671,-3.3992186
OUALEKOUROU,school,14.2088788,-10.2255261
DAKASSENOU,school,14.2916926,-12.0196371
SEVERI PEULH ECOM,school,14.7591617,-4.1934249
LOUMBAMA,school,14.3889385,-10.2288412
MADALAYA,school,14.2199362,-10.6636931
LERNEB,school,16.3251245,-4.9640919
Complexe Scolaire Émergence,school,12.571702,-8.0676785
KANDIA,school,14.4405239,-10.2756761
KANDIA MEDERSA,school,14.4407674,-10.2766986
KEMBELE,school,14.4244838,-10.2242495
KEMBELE MEDERSA,school,14.4231065,-10.219549
KOFOULATE,school,14.0924985,-10.4126477
SABOUCIRE,school,14.1067171,-10.4462142
Lycée Privé Yoro Barry,school,13.4264022,-6.2065401
BOUREIMA SIDI CISSE,school,13.4366609,-6.2181241
Centre d'Animation Pedagogique de Diré (CAP),college,16.2497024,-3.3997899
Institut de Formation des Maitres (IFM),college,16.2492567,-3.4012575
Champion Langue Institute,college,12.640354,-8.0285905
Ecole fondamentale Amadou Sidibé,school,13.4280614,-6.2095207
Lycée Lassana Wangur,school,12.5907933,-7.96625
Ecole NORAD HO,school,12.6567417,-7.9299759
Ecole de Santé de Baguinéda,school,12.5630661,-7.7724982
Unnamed School,school,12.5701896,-7.9168378
Ecole Normale Supérieure,college,12.6316207,-8.0009625
Institut Supérieur de Technologie Appliquées,college,12.6392151,-8.0330164
Ecole nationale d'Ingénieur,college,12.6508782,-7.9977418
Groupe Scolaire ''La province Momo Cissé '',kindergarten,13.4237277,-6.3136628
MEDERSA KOUREMALE,school,11.9563775,-8.7801854
DJANGO CISSE MALIBOUGOU [2ème C],school,12.7497654,-8.090132
KOKO [2ème C],school,12.7521799,-8.074795
NOUMORILA A,school,12.7421192,-8.0699819
NOUMORILA B,school,12.7421161,-8.0699837
KATI Camp I,school,12.7406294,-8.0728813
KATI Camp C,school,12.7406308,-8.0728793
École privée AVENIR KATI SANANFARA,school,12.7071705,-8.0534526
NOUMORILA [2ème C],school,12.7421176,-8.0699801
SANANFARA A,school,12.7071652,-8.0534546
SANANFARA B,school,12.7071667,-8.0534497
SANANFARA [2ème C],school,12.7071651,-8.0534497
SANANFARA ZONE GARADE,school,12.7071683,-8.0534482
DJANGO CISSE MALIBOUGOU [1er C],school,12.7497556,-8.0901393
KATI Camp II,school,12.7406294,-8.0728797
KOKOBOUGOU II,school,12.7523927,-8.074812
KOKOBOUGOU I,school,12.7525357,-8.0748257
Unnamed School,school,16.8735735,-1.921038
Crèche jardin d'enfants les petits saints,school,12.6756754,-7.9208317
Ecole Fondamentale de Soron,school,11.2684949,-7.8152423
Unnamed School,school,15.4476709,0.706
Ecole Fondamentale de Kemissala,school,11.2694129,-7.8431359
Ecole publique de Seye Boulé,school,14.8210333,-11.2100333
TAHIROU CISSE [2ème C],school,14.4567956,-4.9139363
Gundaga 1er C,school,14.0660897,-4.1808075
Complexe Scolaire Le Futur,school,12.6389588,-8.0269717
École La rigueur,school,12.5635819,-8.0014915
Groupe Scolaire Tangara,school,13.1124319,-5.833349
Oumar Dia,school,12.6194541,-7.9474308
Complexe Scolaire Nabe Julgard Nainy,school,12.6382733,-8.0457467
Lycée Inda Mahamadou Sissako,school,12.6318264,-8.0506649
Jardin d'enfant Mary Mariko,kindergarten,13.4216079,-6.2851595
TASSEMBE,school,14.8934728,-3.2862214
Médersa de la Concorde,school,12.6299086,-8.0515118
GOGUI (Med),school,15.6850196,-9.330916
Lycée Massassi de Kita,school,13.0386474,-9.4706057
Lycée INTEC de Kita,school,13.0348055,-9.4915203
Lycée Technique Deh Diarra,school,13.0396397,-9.4756296
GOGUI [2ème C],school,15.6851761,-9.3261024
Unnamed School,school,12.3991916,-8.1327152
Unnamed School,school,14.7354882,-6.1232523
École fondamentale,school,12.3568029,-4.7753156
Ecole,school,12.845224,-5.7716601
ECOM DIGATO,school,12.3216414,-7.9930963
École Youre,school,14.3664924,-4.0907107
École Sourfroulaye [2ème C],school,14.4078664,-4.0824684
SARE MABO,school,14.3225857,-4.1890125
Unnamed School,school,17.0999361,0.1962383
Unnamed School,school,17.099506,0.1961891
Unnamed School,school,16.533406,1.5271074
Unnamed School,school,21.3242045,0.9604398
مدرسة الشيخ آمود رقم 9,school,21.3268054,0.9414898
Ecole Publique,school,13.8068626,-10.8302779
Unnamed School,school,11.7623291,-5.211875
BAOUN,school,11.9846946,-6.4461691
Ecole premier cycle I de Kafana,school,11.5146931,-6.1374307
Ecole au temps coloniale,school,11.5119913,-6.1407942
Ecole premier cycle II de Kafana,school,11.5192451,-6.1324739
Ecole,school,12.6040839,-7.9873988
Unnamed School,school,10.6484851,-5.4129902
Ecole Privée Momo,school,11.3124047,-5.6955179
Unnamed School,school,11.3139881,-5.6790323
Ecole Tieba,school,11.3138187,-5.6785272
Lycee Iqra,school,13.4190338,-6.3126701
Ecole primaire,school,10.4299182,-5.4724132
Lycee Amion Guindo,school,11.3258315,-5.6709417
Ecole Tieba A,school,11.3184108,-5.6689463
IFP,school,11.3180689,-5.6699012
Unnamed School,school,11.9064011,-4.9348086
ECOLE,school,11.2794415,-5.3836039
Ecole fondamentale de Zaradougou,school,11.4847402,-5.7776298
Ecole fondamentale de Gongasso,school,11.5326052,-5.7961759
1er Cycle Mission Catholique,school,11.747103,-5.9520291
MEDINE 2e cycle C,school,11.3173858,-5.6908309
LMMS (Lycee Monseigneur de Montclos de Sikasso),school,11.3231172,-5.6769849
Unnamed School,school,10.7426055,-5.9502071
Unnamed School,school,11.9370391,-4.9798201
1er Cycle,school,11.1211281,-5.3640184
Ecole fondamentale de Djakorola,school,11.3876082,-5.7220504
Baluku Kalanso,school,11.7487364,-5.9518467
Ecole,school,13.4336397,-3.9422894
Ecole,school,13.4334884,-3.9445531
BOUNDOU-BADI,school,15.647881,-5.1812722
DRIMBE,school,15.0215818,-2.8960688
DEBERE,school,13.029199,-4.6790365
Guru Souan école,school,14.0087962,-3.091385
École Bougan,school,13.3643318,-5.557652
FIESSO,school,12.7426859,-4.6334179
KOPORO-PEN MED,school,14.2198999,-3.2999922
ISSISSOUNDIAYE,school,15.54883,-3.14198
M'BEBA,school,15.59,-3.375
Institue Formation Professionnelle (IFP) Bankass,school,14.0843765,-3.5052337
TIEBALA,school,13.6750438,-5.4062436
Goudiedourou ecole,school,14.3254641,-3.0631836
IHYA OULIMIDINE N'TOGONASSO,school,12.5389667,-5.1652
Ecole de Vanekuy,school,12.6956809,-4.6175516
Unnamed School,school,15.0851907,-2.1706299
Garmi,school,14.8418849,-2.9137152
BARGUE,school,14.7943736,-3.0643367
MED de BARGUE,school,14.7954726,-3.0641874
Unnamed School,school,15.1210678,-2.019293
Unnamed School,school,15.0764325,-2.2201328
Ecole primaire de Tataye,school,14.1730216,-2.188529
MEDERSA ASSADIQ de BIENFAISANCE [1er C],school,15.4032692,-1.3723201
Unnamed School,school,15.2833785,-1.7009557
Second Cycle de Garbamé,school,17.0009779,-1.2197134
Mederça,school,17.0098378,-1.2097744
Jardin d'enfant Collège Moderne de Sincina,kindergarten,12.3604067,-5.4493732
Ogotena,school,14.0673688,-3.5121663
KILIMBA,school,14.74,-3.018
MANTOURA,school,13.4409462,-4.7222841
SIRIMANZO,school,13.3468273,-5.3016861
École Ouana,school,14.0153346,-4.9777772
Kiri I&II,school,13.970479,-3.0251971
Pongonon II,school,13.9073444,-3.019985
Pongonon I,school,13.9063338,-3.0204631
ECOM BARENA,school,12.6146167,-4.7508833
Lycée Privée,school,11.6930527,-5.6641618
Edjoubara école,school,13.9992388,-3.0735201
École Segue Plaine,school,13.8442622,-3.7417658
École Diougadie Dolo,school,14.0703801,-3.0823113
PENDO CAMP,school,14.4713506,-6.0093735
MEDINA UP 5,school,14.4606209,-6.0126913
Unnamed School,school,13.8153623,-6.1207406
Ecole Fondamentale de NBewani koura,school,13.8968729,-6.0902146
Ecole fondamentale de Niessoumana,school,12.5852883,-5.6159311
KOREASSO,school,12.64785,-5.6675
ZANSONI [2ème C],school,12.60895,-5.5703333
BAGADA,school,14.4306332,-4.2073713
Lycée medersa Franco arabe Dar El Hadith,school,12.3875028,-5.4719901
Lycée Fraternité de N'Tiesso(LFRA),school,12.4050864,-5.4498455
Collège Moderne Maman Tangara,school,12.4050937,-5.4493373
Centre de Formation Aminata Kouyaté,school,12.4106746,-5.4709644
Unnamed School,school,12.4962673,-5.5422796
KIFFOSSO [2ème C],school,12.5025809,-4.9016226
Ecole fondamentale de Sadiola,school,12.1025955,-5.4586387
Ecole fondamentale de Kapala,school,12.210627,-5.4570348
Diaramana 2nd cycle 2,school,12.8485492,-5.4097427
Ecole privé espoir djigy,school,13.6876609,-6.0711914
Agro de Markala,school,13.6959585,-6.0585576
DIORO III,school,13.6897186,-5.8318306
SECOND CYCLE DE KABARASSO,school,12.0143412,-5.9372306
Collège Moderne de Sincina,school,12.3626923,-5.4494165
Ecole fondamentale,school,12.3533571,-5.4393311
KARANGASSO [1er C] catholique,school,12.2826833,-5.2567167
Unnamed School,school,12.0039153,-4.7195962
Jardin d'enfants de SOUGOUMBA,school,12.1751173,-5.1867389
Ecole Fondamentale,school,12.1754785,-5.191232
Unnamed School,school,16.6939708,-2.8508985
franco-arabe BEN ALI,school,16.4120515,-3.6640145
École Saminè,school,13.1359458,-6.0872577
Ecole Franco-Arabe Cheik Umar Sogodogo,school,12.3616369,-5.4524823
Lycée Privé Moderne de Koutiala,school,12.3593765,-5.4586074
Ecole Privée Ousmane Sidibé de N'Tonasso,school,12.368333,-5.4631127
Lycée Franco Sidikya Arabe,school,12.3727915,-5.4854114
École privée la Pedagogue,school,12.3722514,-5.4875028
Medersa sidikya,school,12.3730874,-5.490492
École Fondamentale Kemeni,school,12.9634627,-5.5474725
Dièdala École,school,12.9914626,-5.6128967
Siribala Coura NesigiSo,school,13.9981185,-6.073068
ALMAMY KOUREISSI [1er C],school,14.3516678,-4.95138
Second Cycle,school,12.277942,-4.6903682
Ecole fondamentale de Koumbri,school,12.4558501,-5.3557665
Ecole fondamentale,school,12.4074912,-5.4593802
Ecole Sahel 1e Cycle,school,12.4065138,-5.4587483
Ecole Privée Alencon,school,12.4113758,-5.4621482
École fondamentale,school,12.3491772,-4.7827427
Lycée Public m,school,12.3425965,-4.7873679
GOUANTIESSO,school,12.7342826,-5.5618591
SONGUELA II,school,12.741797,-5.6411549
MEDERSA de KOKOSSO,school,12.7563178,-5.5093091
M'BERE WALA,school,14.1508968,-5.6199754
École publique de Segue [1er Cycle],school,13.8438327,-3.7576569
Unnamed School,school,15.6289948,2.894073
Unnamed School,school,15.91956,2.39649
Unnamed School,school,16.0473126,0.063974
Unnamed School,school,15.8508494,0.2778886
Unnamed School,school,16.0571367,0.114582
KAMEYA,school,12.5190499,-10.5185671
SOUBOULA SALAM,school,13.9873502,-7.8159719
Ecole primaire de Koroni,school,13.3066661,-3.9266843
Ecole primaire de Saint-Martin,school,12.7867442,-4.1368675
Ecole,school,12.6051319,-4.4497257
KOUMBIA [2ème C]ycle,school,12.5958297,-4.688964
Ecole Lebekuy,school,12.8297539,-4.2507933
Ecole primaire Panani,school,12.8260033,-4.2731133
Ecole primaire Bourolo,school,12.7841536,-4.3306545
Ecole,school,12.8783866,-4.3220472
École fondamentale Tetou,school,12.9621365,-4.3306632
Complexe Jean Bosco Touba,school,12.8680997,-4.5407403
Ecole fondamentale,school,12.644495,-5.7003817
2 nd cycle Ouenteguele,school,12.7090583,-5.4469018
Unnamed School,school,12.5941772,-4.8991728
Ecole de Kifosso,school,12.504323,-4.9053526
Unnamed School,school,12.5477826,-4.8608708
MORIBILA-N'GOROSSO,school,12.6469033,-5.008736
Ecole primaire,school,13.4404525,-3.9063893
Ecole,school,13.3070133,-4.0277928
Ecole Fandamentale de Boura,school,12.4123157,-4.543013
Second cycle de Boura,school,12.4104821,-4.5413554
École fondamentale,school,14.539107,-4.0420689
DAMY,school,13.1778553,-4.6229945
DOUBAKUY,school,13.0243306,-4.6388339
École Kononi,school,13.4029824,-4.6801803
Ecole Sokourani Sonina,school,13.4113223,-4.6339949
Institut de Formation des Maitres,school,13.2856786,-4.5835416
École sylvo pastorale,school,13.2806703,-4.9280128
DOUENTZA F,school,15.01549,-2.95021
DOUENTZA C,school,14.8998868,-2.9521301
A.H. BA [2ème C],school,13.430033,-6.269226
ABDERHAMANE BABA TOURE,school,13.441684,-6.27077
ECOLE LA SAGESSE,school,12.5736022,-8.0025944
BORDATY,school,15.2926809,-7.2359879
Ecole,school,14.5666031,-11.7160821
Medersa,school,14.574323,-11.671017
Alphabétisation pour femmes,school,14.5668399,-11.6561939
Ecole,school,14.5652237,-11.6599085
Medersa,school,14.5629104,-11.6617219
Grande médersa,school,14.6189762,-11.9054989
Ecole Publique,school,14.6065262,-11.902457
