id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
440790,BFO-2022-3-15136-27,2022,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@ocisse691,2022-06-13,#Mali --#Mopti Ce dimanche 12/06, trois (3) villageois qui étaient partis faucher de l'herbe ont été tués""",@ocisse691,2022-06-13,"#Mali --#Mopti Ce dimanche 12/06, trois (3) villageois qui étaient partis faucher de l'herbe ont été tués",@ocisse691,1,Tiékorabougou village,"in #Tiékorobougou (circle of #Djénné, commune of #Femaye)",Mopti region,Djenné cercle,13.991900,-4.462600,POINT (-4.4626 13.9919),149392,Mali,432,Africa,1,1,2022-06-12 00:00:00.000,2022-06-12 00:00:00.000,0,0,3,0,3,3,3,,
440699,BFO-2022-3-15136-28,2022,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,8,"""Agence France Presse,2022-06-20,'Jihadists' kill more than 100 Mali civilians in 3 days"";""Agence France Presse,2022-06-20,New toll of 132 for civilians killed in Mali attacks: govt"";""Crisis Watch,2022-07-01,June 2022"";""BBC Monitoring Africa,2022-06-21,Regional bloc condemns militant attacks in central Mali"";""Agence France Presse,2022-06-21,Malians march for state protection after massacre"";""Agence France Presse,2022-06-24,Al-Qaeda denies killing civilians in Mali massacre"";""France 24,2022-06-20,Suspected jihadists kill more than 130 civilians in central Mali, officials say"";""RFI,2022-06-20,Mali: jihadist massacre in Diallassagou""",Agence France Presse;Agence France Presse;Crisis Watch;BBC Monitoring Africa;Agence France Presse;Agence France Presse;France 24;RFI,2022-06-20;2022-06-20;2022-07-01;2022-06-21;2022-06-21;2022-06-24;2022-06-20;2022-06-20,"'Jihadists' kill more than 100 Mali civilians in 3 days;New toll of 132 for civilians killed in Mali attacks: govt;June 2022;Regional bloc condemns militant attacks in central Mali;Malians march for state protection after massacre;Al-Qaeda denies killing civilians in Mali massacre;Suspected jihadists kill more than 130 civilians in central Mali, officials say;Mali: jihadist massacre in Diallassagou","local officials and a senior government official, Ecowas, Macina Katiba jihadists; Nouhoum Togo, a local official from Bankass",2,Diallassagou village,"in Diallassagou and two nearby villages, Diaweli and Dessagou",Mopti region,Bankass cercle,13.737700,-3.626500,POINT (-3.6265 13.7377),149393,Mali,432,Africa,1,2,2022-06-18 00:00:00.000,2022-06-19 00:00:00.000,0,0,132,0,132,132,132,,
456578,BFO-2022-3-15136-49,2022,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,2,"""Le Monde,2022-11-11,In Mali, the UN accuses soldiers, militias and jihadists of abuses"";""MINUSMA,2022-11-30,Note trimestrielle des tendances des violations et atteintes aux droits de l’homme et du droit international humanitaire au Mali""",Le Monde;MINUSMA,2022-11-11;2022-11-30,"In Mali, the UN accuses soldiers, militias and jihadists of abuses;Note trimestrielle des tendances des violations et atteintes aux droits de l’homme et du droit international humanitaire au Mali",MINUSMA,1,Bobosso village,"Bobosso, Bandiagara

village of Bobosso (Circle of Bankass, Bandiagara region)",Mopti region,Bankass cercle,13.660265,-3.673225,POINT (-3.673225 13.660265),149393,Mali,432,Africa,1,1,2022-07-23 00:00:00.000,2022-07-23 00:00:00.000,0,0,9,0,9,9,9,,
443919,BFO-2022-3-15136-26,2022,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,3,"""@ocisse691,2022-08-01,#Mali"";""@ocisse691,2022-08-03,#Mali -- #Douentza"";""@ocisse691,2022-08-01,#Douentza""",@ocisse691;@ocisse691;@ocisse691,2022-08-01;2022-08-03;2022-08-01,#Mali;#Mali -- #Douentza;#Douentza,@ocisse691; Mali army source,2,Simbi village,left in #Douentza for #Hombori; #Mali -- #Douentza [...] near #Simbi,Mopti region,Douentza cercle,15.134851,-1.982775,POINT (-1.982775 15.134851),151557,Mali,432,Africa,1,1,2022-08-01 00:00:00.000,2022-08-01 00:00:00.000,0,0,0,0,0,1,0,,
445628,BFO-2022-3-15136-33,2022,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,2,"""Agence France Presse,2022-08-06,Suspected jihadists kill 12 civilians in Mali bomb trap"";""France24,2022-08-09,Suspected jihadists kill at least 21 in north Mali attack""",Agence France Presse;France24,2022-08-06;2022-08-09,Suspected jihadists kill 12 civilians in Mali bomb trap;Suspected jihadists kill at least 21 in north Mali attack,two elected officials and a police source,2,Bankass town,Ouakan (a town near Bankass),Mopti region,Bankass cercle,14.077500,-3.515940,POINT (-3.51594 14.0775),150113,Mali,432,Africa,1,1,2022-08-05 00:00:00.000,2022-08-05 00:00:00.000,0,0,12,0,12,12,12,,
445289,BFO-2022-3-15136-32,2022,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@ocisse691,2022-08-10,#Mali""",@ocisse691,2022-08-10,#Mali,,5,Between Konna and Sévaré,axis #Konna - #Sévaré,Mopti region,,14.756115,-3.914690,POINT (-3.91469 14.756115),150833,Mali,432,Africa,1,1,2022-08-08 00:00:00.000,2022-08-08 00:00:00.000,0,0,1,0,1,1,1,,
448015,BFO-2022-3-15136-37,2022,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,2,"""@ocisse691,2022-09-11,#Mali -- Communiqué de presse du mouvement âtem  "";""Crisis Watch,2022-10-01,Mali SEPTEMBER 2022""",@ocisse691;Crisis Watch,2022-09-11;2022-10-01,#Mali -- Communiqué de presse du mouvement âtem  ;Mali SEPTEMBER 2022,Atem group,1,Tiouga village,"region of Segou, Circle of Tominian, commune of lanfiala, village of tiouga, hamlet kel Tamasheq",Segou region,Tominian cercle,13.554784,-4.118357,POINT (-4.1183571 13.5547844),149392,Mali,432,Africa,1,1,2022-09-02 00:00:00.000,2022-09-02 00:00:00.000,0,0,12,0,12,15,12,,
452831,BFO-2022-3-15136-43,2022,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@ocisse691,2022-11-06,#Mali -- Timbuktu """,@ocisse691,2022-11-06,#Mali -- Timbuktu,,1,Gossi town,#Gossi in the circle of #G_Rharous,Tombouctou region,Gourma-Rharous cercle,15.819607,-1.291135,POINT (-1.291135 15.819607),152278,Mali,432,Africa,1,1,2022-11-06 00:00:00.000,2022-11-06 00:00:00.000,0,0,1,0,1,1,1,,
456387,BFO-2022-3-15136-46,2022,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@ocisse691,2022-11-15,#Mali""",@ocisse691,2022-11-15,#Mali,,2,Bodio village,"#Bodio (rural municipality of #Doucombo ), Bandiagara",Mopti region,Bandiagara cercle,14.248200,-3.688290,POINT (-3.68829 14.2482),150113,Mali,432,Africa,1,1,2022-11-15 00:00:00.000,2022-11-15 00:00:00.000,0,0,1,0,1,1,1,,
459311,BFO-2022-3-15136-51.1,2022,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@Amachagh10,2022-12-07,#Sahel""",@Amachagh10,2022-12-07,#Sahel,,2,In Delimane village,"Djebbok, Talataye, Ansongo and Indelimane",Ménaka region,Ménaka cercle,15.868598,1.527557,POINT (1.527557 15.868598),152284,Mali,432,Africa,2,2,2022-12-03 00:00:00.000,2022-12-06 00:00:00.000,0,0,10,0,10,10,10,,
459312,BFO-2022-3-15136-51.2,2022,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@Amachagh10,2022-12-07,#Sahel""",@Amachagh10,2022-12-07,#Sahel,,5,Teletaï commune,"Djebbok, Talataye, Ansongo and Indelimane",Gao region,Ansongo cercle,16.329297,1.201297,POINT (1.201297 16.329297),153003,Mali,432,Africa,2,2,2022-12-03 00:00:00.000,2022-12-06 00:00:00.000,0,0,10,0,10,10,10,,
459313,BFO-2022-3-15136-51.3,2022,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@Amachagh10,2022-12-07,#Sahel""",@Amachagh10,2022-12-07,#Sahel,,2,Djebock town,"Djebbok, Talataye, Ansongo and Indelimane",Gao region,Gao cercle,16.342830,0.278400,POINT (0.2784 16.34283),153001,Mali,432,Africa,2,2,2022-12-03 00:00:00.000,2022-12-06 00:00:00.000,0,0,10,0,10,10,10,,
459309,BFO-2022-3-15136-50,2022,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,5,"""@MENASTREAM,2022-12-30,#Mali:"";""@MENASTREAM,2022-12-30,#Mali"";""@ocisse691,2022-12-06,#Mali"";""@ocisse691,2022-12-06,Nous apprenons"";""Crisis Watch ,2023-01-01,Mali DECEMBER 2022""",@MENASTREAM;@MENASTREAM;@ocisse691;@ocisse691;Crisis Watch,2022-12-30;2022-12-30;2022-12-06;2022-12-06;2023-01-01,#Mali:;#Mali;#Mali;Nous apprenons;Mali DECEMBER 2022,JNIM,2,I-n-Aoutèl camp,"Attolate in the circle of #Ansongo 

between Nakk and In-Elebag

near In Aoutel",Gao region,Ansongo cercle,16.082800,0.752860,POINT (0.75286 16.0828),153002,Mali,432,Africa,1,1,2022-12-04 00:00:00.000,2022-12-04 00:00:00.000,0,0,70,0,70,80,16,,
459333,BFO-2022-3-15136-52,2022,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@ocisse691,2022-12-21,#Mali --#Bandiagara""",@ocisse691,2022-12-21,#Mali --#Bandiagara,,5,Doucoumbo commune,village of #Kokodiogou in the municipality of #Doucombo,Mopti region,Bandiagara cercle,14.354111,-3.712838,POINT (-3.712838 14.354111),150113,Mali,432,Africa,1,1,2022-12-20 00:00:00.000,2022-12-20 00:00:00.000,0,0,1,0,1,1,1,,
467692,BFO-2023-3-15136-13,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@ocisse691,2023-02-06,#Mali #Douentza""",@ocisse691,2023-02-06,#Mali #Douentza,,2,Mongui village,"near the town of #Mougui, Douentza",Mopti region,Douentza cercle,15.007900,-3.151700,POINT (-3.1517 15.0079),151554,Mali,432,Africa,1,5,2023-01-01 00:00:00.000,2023-02-06 00:00:00.000,0,0,1,0,1,1,1,,
467755,BEN-2023-3-15136-156,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@ocisse691,2023-03-03,#Mali""",@ocisse691,2023-03-03,#Mali,,1,Arabou village,#Arabou (11 km from Gao).,Gao region,Gao cercle,16.164027,0.001496,POINT (0.0014967 16.1640274),153001,Mali,432,Africa,1,1,2023-02-03 00:00:00.000,2023-02-03 00:00:00.000,0,0,8,0,8,8,8,,
467700,BFO-2023-3-15136-14,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@ocisse691,2023-02-07,#Mali """,@ocisse691,2023-02-07,#Mali,,2,Bandiagara town,between #Bandiagara - #Doucombo,Mopti region,Bandiagara cercle,14.349621,-3.611147,POINT (-3.611147 14.349621),150113,Mali,432,Africa,1,1,2023-02-07 00:00:00.000,2023-02-07 00:00:00.000,0,0,2,0,2,2,2,,
467738,BFO-2023-3-15136-16,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,4,"""Reuters,2023-02-24,Gunmen kill at least 12 civilians in central Mali village"";""MINISTRY OF TERRITORIAL ADMINISTRATION AND DECENTRALIZATION BANDIAGARA REGION,2023-02-27,COMMUNIQUE N°2023-001-/GR-BGARA-CAB"";""@BocaryGUINDO,2023-02-24,#KaniBonzon"";""@SahelLeaks,2023-02-24,#Mali / #KaniBonzon""",Reuters;MINISTRY OF TERRITORIAL ADMINISTRATION AND DECENTRALIZATION BANDIAGARA REGION;@BocaryGUINDO;@SahelLeaks,2023-02-24;2023-02-27;2023-02-24;2023-02-24,Gunmen kill at least 12 civilians in central Mali village;COMMUNIQUE N°2023-001-/GR-BGARA-CAB;#KaniBonzon;#Mali / #KaniBonzon,"The Governor of the Bandiagara Region; mayor of the nearby town of Bankass, Moulaye Guindo",1,Kani-Bonzon village,"#KaniBonzon (12km from #Bankass , region of #Bandiagara )",Mopti region,Bankass cercle,14.135480,-3.630440,POINT (-3.63044 14.13548),150113,Mali,432,Africa,1,1,2023-02-23 00:00:00.000,2023-02-23 00:00:00.000,0,0,18,0,18,18,18,,
467741,BFO-2023-3-15136-17,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""MINISTRY OF TERRITORIAL ADMINISTRATION AND DECENTRALIZATION BANDIAGARA REGION,2023-02-27,COMMUNIQUE N°2023-001-/GR-BGARA-CAB""",MINISTRY OF TERRITORIAL ADMINISTRATION AND DECENTRALIZATION BANDIAGARA REGION,2023-02-27,COMMUNIQUE N°2023-001-/GR-BGARA-CAB,The Governor of the Bandiagara Region,1,Tabagolo village,"Tabagolo, Rural Commune of Doucombo, Circle of Bandiagara",Mopti region,Bandiagara cercle,14.376890,-3.659920,POINT (-3.65992 14.37689),150113,Mali,432,Africa,1,1,2023-02-25 00:00:00.000,2023-02-25 00:00:00.000,0,0,2,0,2,2,2,,
470202,BFO-2023-3-15136-38,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""Crisis Watch,2023-04-01,Mali MARCH 2023""",Crisis Watch,2023-04-01,Mali MARCH 2023,,2,Wabaria town,near Wabaria village,Gao region,Gao cercle,16.190782,-0.032205,POINT (-0.032205 16.190782),153000,Mali,432,Africa,1,1,2023-03-09 00:00:00.000,2023-03-09 00:00:00.000,0,0,8,0,8,8,8,,
474203,BFO-2023-3-15136-52,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@Wamaps_news,2023-05-04,#Mali""",@Wamaps_news,2023-05-04,#Mali,,1,Tomona village,"#Tomina ( #Diafarabé , #Mopti )",Mopti region,Tenenkou cercle,14.051640,-5.063647,POINT (-5.0636473 14.0516406),150110,Mali,432,Africa,1,1,2023-05-02 00:00:00.000,2023-05-02 00:00:00.000,0,0,6,0,6,6,6,,
476338,BEN-2023-3-15136-127,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,2,"""Mali TV on Facebook,2023-06-04,#OCROLOGY"";""@Wamaps_news,2023-06-06,#Mali""",Mali TV on Facebook;@Wamaps_news,2023-06-04;2023-06-06,#OCROLOGY;#Mali,,2,Niamina town,"Baribougou (Koulikoro)

Baribougou, 20km from Nyamina",Koulikoro region,Koulikoro cercle,13.313100,-6.983000,POINT (-6.983 13.3131),148667,Mali,432,Africa,1,1,2023-06-04 00:00:00.000,2023-06-04 00:00:00.000,0,0,1,0,1,1,1,,
480117,BEN-2023-3-15136-40,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,2,"""@Wamaps_news,2023-06-23,#Mali"";""@almouslime,2023-06-28,#Mali""",@Wamaps_news;@almouslime,2023-06-23;2023-06-28,#Mali;#Mali,,1,Tiouga village,"Tiouga village, Ségou",Segou region,Tominian cercle,13.554784,-4.118357,POINT (-4.1183571 13.5547844),149392,Mali,432,Africa,1,1,2023-06-22 00:00:00.000,2023-06-22 00:00:00.000,0,0,5,0,5,12,0,,
508019,BEN-2023-3-15136-154,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""Africa Research Bulletin Volume 60 Number 7 July 1st – July 31st 2023,2023-08-15,Militant Attacks:""",Africa Research Bulletin Volume 60 Number 7 July 1st – July 31st 2023,2023-08-15,Militant Attacks:,,2,Bandiagara town,near Bandiagara town,Mopti region,Bandiagara cercle,14.349621,-3.611147,POINT (-3.611147 14.349621),150113,Mali,432,Africa,2,2,2023-07-15 00:00:00.000,2023-07-16 00:00:00.000,0,0,6,0,6,6,6,,
482725,BEN-2023-3-15136-72,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""Larmes des pauvres,2023-07-19,Tweet""",Larmes des pauvres,2023-07-19,Tweet,,1,Bombori village,#Bombori _ Saré in the municipality of #Lowel _ Gueou,Mopti region,Bandiagara cercle,14.835665,-3.831055,POINT (-3.831055 14.835665),150833,Mali,432,Africa,1,1,2023-07-18 00:00:00.000,2023-07-18 00:00:00.000,0,0,3,0,3,3,3,,
482796,BEN-2023-3-15136-73.1,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""Larmes des pauvres,2023-07-22,Tweet""",Larmes des pauvres,2023-07-22,Tweet,,1,Komokani village,localities of #Idjeli and #Komokan in the commune of #Dourou,Mopti region,Bandiagara cercle,14.360040,-3.375510,POINT (-3.37551 14.36004),150114,Mali,432,Africa,1,1,2023-07-19 00:00:00.000,2023-07-19 00:00:00.000,0,0,2,0,2,2,2,,
482798,BEN-2023-3-15136-73.2,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""Larmes des pauvres,2023-07-22,Tweet""",Larmes des pauvres,2023-07-22,Tweet,,2,Dourou village,localities of #Idjeli and #Komokan in the commune of #Dourou,Mopti region,Bandiagara cercle,14.302700,-3.428590,POINT (-3.42859 14.3027),150114,Mali,432,Africa,1,1,2023-07-19 00:00:00.000,2023-07-19 00:00:00.000,0,0,2,0,2,2,2,,
495959,BEN-2023-3-15136-128,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,2,"""LE PAYS DOGON on Facebook,2023-07-24,Les terroristes viennent dans un village"";""TRT AFRIKA,2023-07-24,Ten civilians killed in attack in Djankoin in central Mali""",LE PAYS DOGON on Facebook;TRT AFRIKA,2023-07-24;2023-07-24,Les terroristes viennent dans un village;Ten civilians killed in attack in Djankoin in central Mali,residents,2,Timissa town,"Djankoin, circle of Tominian , near Timissa",Segou region,Tominian cercle,13.822136,-4.207056,POINT (-4.2070566977863386 13.822136990032186),149392,Mali,432,Africa,1,1,2023-07-21 00:00:00.000,2023-07-21 00:00:00.000,0,0,10,0,10,11,10,,
485200,BEN-2023-3-15136-93,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""Larmes des pauvres,2023-08-02,Tweet""",Larmes des pauvres,2023-08-02,Tweet,,5,Fakala commune,four villages of the commune of #Fakala,Mopti region,Djenné cercle,13.956283,-4.200079,POINT (-4.200079 13.956283),149392,Mali,432,Africa,1,1,2023-07-31 00:00:00.000,2023-07-31 00:00:00.000,0,0,17,0,17,17,17,,
484449,BEN-2023-3-15136-106,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,4,"""HRW,2023-11-01, Mali: Islamist Armed Groups, Army Target Civilians"";""Wamaps,2023-08-07,Tweet"";""The Guardian,2023-09-11, ‘We need food and shelter’: farmers flee for their lives as terrorists attack villages in Mali"";""Agence France Presse,2023-08-07,17 dead in two Mali attacks over weekend, local governor says""",HRW;Wamaps;The Guardian;Agence France Presse,2023-11-01;2023-08-07;2023-09-11;2023-08-07,"Mali: Islamist Armed Groups, Army Target Civilians;Tweet; ‘We need food and shelter’: farmers flee for their lives as terrorists attack villages in Mali;17 dead in two Mali attacks over weekend, local governor says",Residents; HRW citing eye witnesses,1,Bodio village,"Bandiagara region of central Mali

village of Bodio",Mopti region,Bandiagara cercle,14.248200,-3.688290,POINT (-3.68829 14.2482),150113,Mali,432,Africa,1,1,2023-08-05 00:00:00.000,2023-08-05 00:00:00.000,0,0,15,0,15,15,15,,
487354,BEN-2023-3-15136-97,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,2,"""VOA,2023-08-20,23 People Killed, 12 Wounded in Central Mali Attack"";""Open Doors,2023-08-23,MALI: CHRISTIANS CAUGHT BETWEEN TWO FRONTS""",VOA;Open Doors,2023-08-20;2023-08-23,"23 People Killed, 12 Wounded in Central Mali Attack;MALI: CHRISTIANS CAUGHT BETWEEN TWO FRONTS",eye witnesses,1,Idiéli-Douno village,Idjely near Dourou,Mopti region,Bandiagara cercle,14.337790,-3.396534,POINT (-3.3965348 14.3377903),150114,Mali,432,Africa,2,1,2023-08-18 00:00:00.000,2023-08-18 00:00:00.000,0,0,5,0,5,5,5,,
487356,BEN-2023-3-15136-98,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,4,"""Crisis Watch,2023-09-02,Mali AUGUST 2023"";""Associated Press Newswires,2023-08-20,Gunmen kill at least 23 in an attack on a village in central Mali"";""cvandaag,2023-08-25,Jihadists attack Christian villages in Mali: dozens killed Armed jihadists in Mali attacked villages in the center of the country last Friday. More than twenty civilians, including Christians, were killed."";""TRT AFRIKA,2023-08-20,At least 21 civilians killed in attack in central Mali""",Crisis Watch;Associated Press Newswires;cvandaag;TRT AFRIKA,2023-09-02;2023-08-20;2023-08-25;2023-08-20,"Mali AUGUST 2023;Gunmen kill at least 23 in an attack on a village in central Mali;Jihadists attack Christian villages in Mali: dozens killed Armed jihadists in Mali attacked villages in the center of the country last Friday. More than twenty civilians, including Christians, were killed.;At least 21 civilians killed in attack in central Mali","villager; Sidi Mohamed El Bechir, governor of the Bandiagara region",1,Yarou village,Yarou village,Mopti region,Bandiagara cercle,13.998235,-4.097343,POINT (-4.0973438547672156 13.998235309481151),149392,Mali,432,Africa,1,1,2023-08-18 00:00:00.000,2023-08-18 00:00:00.000,0,0,23,0,23,30,16,,
487357,BEN-2023-3-15136-99,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,2,"""@Wamaps_news,2023-08-25,#Mali"";""Africa Research Bulletin,2023-09-12,MALI: MINUSMA Leaves Early""",@Wamaps_news;Africa Research Bulletin,2023-08-25;2023-09-12,#Mali;MALI: MINUSMA Leaves Early,,1,Kouonbaka village,"village of #Kombaka south of #Sofara ( #Djenné , #Mopti).",Mopti region,Djenné cercle,13.965900,-4.240500,POINT (-4.2405 13.9659),149392,Mali,432,Africa,1,1,2023-08-23 00:00:00.000,2023-08-23 00:00:00.000,0,0,8,0,8,8,8,,
494036,BEN-2023-3-15136-112,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,3,"""BBC Monitoring Africa,2023-09-08,BBCM Africa Watchlist for 8 September"";""Al Wihda,2023-09-07,Mali: MSF vehicle targeted by gunfire in Mopti"";""Africa Research Bulletin,2023-10-11,MALI: Full Conflict Feared""",BBC Monitoring Africa;Al Wihda;Africa Research Bulletin,2023-09-08;2023-09-07;2023-10-11,BBCM Africa Watchlist for 8 September;Mali: MSF vehicle targeted by gunfire in Mopti;MALI: Full Conflict Feared,MFS,5,Between Douentza and Hombori,between Hombori and Douentza,Mopti region,Douentza cercle,15.168153,-2.388960,POINT (-2.38896 15.168153),151556,Mali,432,Africa,1,1,2023-09-05 00:00:00.000,2023-09-05 00:00:00.000,0,0,1,0,1,2,1,,
508877,BEN-2023-3-15136-155,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""Africa Research Bulletin,2023-11-12,MALI: Deteriorating Situation""",Africa Research Bulletin,2023-11-12,MALI: Deteriorating Situation,,5,On the Niger River between Gao and Timbuktu,between Timbuktu and Gao,,,17.006471,-1.567349,POINT (-1.5673495700177611 17.006471060372807),154437,Mali,432,Africa,1,1,2023-10-24 00:00:00.000,2023-10-24 00:00:00.000,0,0,1,0,1,1,1,,
501370,BEN-2023-3-15136-142,2023,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@ocisse691,2023-11-10,#Mali #Mopti""",@ocisse691,2023-11-10,#Mali #Mopti,,2,Konna town,3 km from the town of #Konna,Mopti region,Mopti cercle,14.943290,-3.894740,POINT (-3.89474 14.94329),150833,Mali,432,Africa,1,1,2023-11-09 00:00:00.000,2023-11-09 00:00:00.000,0,0,7,0,7,7,7,,
507640,BEN-2024-3-15136-0.1,2024,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@ocisse691,2024-01-08,#Mali #Ségou #Macina """,@ocisse691,2024-01-08,#Mali #Ségou #Macina,,1,Tielan village,"villages of #Tialan and #Djimidiarra, Macina",Segou region,Macina cercle,13.894930,-5.317570,POINT (-5.31757 13.89493),149390,Mali,432,Africa,1,1,2024-01-04 00:00:00.000,2024-01-04 00:00:00.000,0,0,1,0,1,1,1,,
507642,BEN-2024-3-15136-0.2,2024,true,Clear,3,6716,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""@ocisse691,2024-01-08,#Mali #Ségou #Macina """,@ocisse691,2024-01-08,#Mali #Ségou #Macina,,1,Dioumandiéla village,"villages of #Tialan and #Djimidiarra, Macina",Segou region,Macina cercle,13.931770,-5.357980,POINT (-5.35798 13.93177),149390,Mali,432,Africa,1,1,2024-01-04 00:00:00.000,2024-01-04 00:00:00.000,0,0,1,0,1,1,1,,
